Time Start Target Weight
452 1600 1529 1
452 1583 1510 1
454 1629 1599 1
454 1600 1529 1
454 1583 1510 1
456 1600 1519 1
456 1600 1529 1
456 1463 1628 1
456 1583 1510 1
458 1600 1519 1
458 1600 1529 1
458 1463 1628 1
458 1583 1510 1
460 1600 1519 1
460 1600 1529 1
460 1463 1628 1
460 1583 1510 1
462 1549 1525 1
462 1600 1529 1
462 1463 1628 1
462 1583 1510 1
464 1600 1529 1
464 1463 1628 1
464 1583 1510 1
466 1549 1525 1
466 1463 1628 1
466 1592 1563 1
466 1600 1519 1
466 1583 1510 1
468 1600 1519 1
468 1583 1510 1
470 1600 1523 1
470 1583 1510 1
472 1578 1519 1
472 1549 1525 1
472 1519 1523 1
472 1618 1592 1
472 1583 1510 1
474 1463 1628 1
474 1600 1519 1
474 1583 1510 1
476 1618 1592 1
476 1463 1628 1
476 1600 1519 1
476 1583 1510 1
478 1600 1519 1
478 1583 1510 1
480 1600 1519 1
480 1583 1510 1
482 1600 1523 1
482 1510 1549 1
482 1463 1628 1
482 1600 1519 1
482 1583 1510 1
484 1549 1525 1
484 1463 1628 1
484 1600 1519 1
484 1583 1510 1
486 1600 1523 1
486 1600 1519 1
486 1510 1549 1
486 1583 1510 1
488 1510 1549 1
488 1549 1525 1
488 1583 1510 1
490 1544 1523 1
490 1549 1525 1
490 1583 1510 1
492 1600 1523 1
492 1583 1510 1
494 1549 1525 1
494 1592 1563 1
494 1600 1523 1
494 1583 1510 1
496 1463 1628 1
496 1600 1523 1
496 1600 1519 1
496 1583 1510 1
498 1544 1519 1
498 1592 1563 1
498 1600 1544 1
498 1600 1523 1
498 1600 1519 1
498 1583 1510 1
500 1592 1563 1
500 1600 1544 1
500 1600 1523 1
500 1600 1519 1
500 1583 1510 1
502 1549 1525 1
502 1600 1544 1
502 1544 1523 1
502 1600 1523 1
502 1600 1519 1
502 1583 1510 1
504 1600 1544 1
504 1544 1523 1
504 1600 1523 1
504 1600 1519 1
504 1583 1510 1
506 1600 1544 1
506 1544 1523 1
506 1600 1523 1
506 1600 1519 1
506 1549 1525 1
506 1583 1510 1
508 1544 1523 1
508 1600 1523 1
508 1600 1519 1
508 1549 1525 1
508 1583 1510 1
510 1600 1523 1
510 1600 1544 1
510 1600 1519 1
510 1549 1525 1
510 1583 1510 1
512 1600 1544 1
512 1600 1519 1
512 1544 1519 1
512 1549 1525 1
512 1583 1510 1
514 1600 1544 1
514 1600 1519 1
514 1544 1519 1
514 1549 1525 1
514 1583 1510 1
516 1523 1519 1
516 1583 1510 1
518 1600 1544 1
518 1519 1594 1
518 1583 1510 1
520 1544 1519 1
520 1583 1510 1
522 1544 1519 1
522 1521 1593 1
522 1549 1525 1
522 1583 1510 1
524 1549 1525 1
524 1583 1510 1
526 1549 1525 1
526 1583 1510 1
528 1549 1525 1
528 1583 1510 1
530 1549 1525 1
530 1583 1510 1
532 1519 1594 1
532 1463 1628 1
532 1549 1525 1
532 1583 1510 1
534 1600 1544 1
534 1549 1525 1
534 1583 1510 1
536 1549 1525 1
536 1583 1510 1
538 1549 1525 1
538 1583 1510 1
540 1600 1544 1
540 1549 1525 1
540 1583 1510 1
542 1549 1525 1
542 1583 1510 1
544 1523 1553 1
544 1521 1593 1
544 1544 1600 1
544 1549 1525 1
544 1583 1510 1
546 1600 1523 1
546 1521 1593 1
546 1463 1628 1
546 1544 1600 1
546 1549 1525 1
546 1583 1510 1
548 1523 1544 1
548 1544 1600 1
548 1549 1525 1
548 1583 1510 1
550 1600 1523 1
550 1544 1600 1
550 1549 1525 1
550 1583 1510 1
552 1523 1544 1
552 1544 1600 1
552 1549 1525 1
552 1594 1519 1
552 1583 1510 1
554 1544 1600 1
554 1549 1525 1
554 1600 1523 1
554 1593 1521 1
554 1594 1519 1
554 1583 1510 1
556 1593 1521 1
556 1523 1544 1
556 1594 1519 1
556 1583 1510 1
558 1523 1544 1
558 1549 1525 1
558 1594 1519 1
558 1523 1463 1
558 1583 1510 1
560 1521 1593 1
560 1594 1519 1
560 1523 1463 1
560 1463 1628 1
560 1583 1510 1
562 1793 1523 1
562 1521 1593 1
562 1594 1519 1
562 1793 1463 1
562 1523 1463 1
562 1463 1628 1
562 1583 1510 1
564 1793 1463 1
564 1523 1628 1
564 1523 1463 1
564 1463 1628 1
564 1583 1510 1
566 1519 1594 1
566 1463 1628 1
566 1583 1510 1
568 1549 1523 1
568 1583 1510 1
570 1463 1628 1
570 1583 1510 1
572 1544 1523 1
572 1544 1519 1
572 1519 1553 1
572 1463 1628 1
572 1583 1510 1
574 1544 1583 1
574 1519 1600 1
574 1463 1628 1
574 1583 1510 1
576 1523 1544 1
576 1583 1510 1
578 1463 1628 1
578 1600 1519 1
578 1583 1510 1
580 1600 1519 1
580 1583 1510 1
582 1600 1519 1
582 1463 1628 1
582 1583 1510 1
584 1600 1519 1
584 1463 1628 1
584 1583 1510 1
586 1523 1549 1
586 1583 1510 1
588 1523 1549 1
588 1583 1510 1
590 1583 1510 1
592 1600 1519 1
592 1523 1549 1
592 1583 1510 1
594 1523 1549 1
594 1583 1510 1
596 1523 1549 1
596 1600 1519 1
596 1583 1510 1
598 1523 1549 1
598 1593 1521 1
598 1463 1628 1
598 1600 1519 1
598 1583 1510 1
600 1553 1600 1
600 1463 1628 1
600 1600 1519 1
600 1583 1510 1
602 1549 1523 1
602 1600 1519 1
602 1583 1510 1
604 1463 1628 1
604 1583 1510 1
606 1463 1628 1
606 1583 1510 1
608 1523 1549 1
608 1600 1519 1
608 1583 1510 1
610 1598 1655 1
610 1600 1529 1
610 1600 1519 1
610 1436 1724 1
610 1436 1598 1
610 1724 1469 1
610 1724 1489 1
610 1598 1489 1
610 1724 1598 1
610 1853 1436 1
610 1853 1915 1
610 1915 1436 1
610 1583 1510 1
612 1853 1469 1
612 1600 1519 1
612 1436 1724 1
612 1436 1598 1
612 1724 1469 1
612 1598 1469 1
612 1489 1469 1
612 1463 1628 1
612 1724 1489 1
612 1598 1489 1
612 1724 1598 1
612 1853 1436 1
612 1853 1915 1
612 1915 1436 1
612 1583 1510 1
614 1436 1600 1
614 1724 1600 1
614 1600 1519 1
614 1436 1724 1
614 1436 1598 1
614 1724 1469 1
614 1598 1469 1
614 1489 1469 1
614 1463 1628 1
614 1724 1489 1
614 1598 1489 1
614 1724 1598 1
614 1853 1436 1
614 1853 1915 1
614 1915 1436 1
614 1583 1510 1
616 1436 1463 1
616 1463 1724 1
616 1436 1724 1
616 1436 1598 1
616 1724 1469 1
616 1598 1469 1
616 1489 1469 1
616 1463 1628 1
616 1724 1489 1
616 1598 1489 1
616 1724 1598 1
616 1853 1436 1
616 1853 1915 1
616 1915 1436 1
616 1583 1510 1
618 1549 1523 1
618 1628 1655 1
618 1436 1724 1
618 1436 1598 1
618 1598 1628 1
618 1724 1628 1
618 1724 1469 1
618 1598 1469 1
618 1489 1469 1
618 1436 1628 1
618 1463 1628 1
618 1724 1489 1
618 1598 1489 1
618 1724 1598 1
618 1853 1436 1
618 1853 1915 1
618 1915 1436 1
618 1583 1510 1
620 1436 1469 1
620 1436 1724 1
620 1436 1463 1
620 1436 1598 1
620 1598 1628 1
620 1724 1628 1
620 1724 1469 1
620 1598 1469 1
620 1489 1469 1
620 1436 1628 1
620 1463 1628 1
620 1724 1489 1
620 1598 1489 1
620 1724 1598 1
620 1853 1436 1
620 1853 1915 1
620 1915 1436 1
620 1583 1510 1
622 1436 1724 1
622 1436 1463 1
622 1436 1598 1
622 1451 1459 1
622 1469 1853 1
622 1598 1655 1
622 1598 1628 1
622 1489 1655 1
622 1463 1724 1
622 1724 1628 1
622 1724 1469 1
622 1598 1469 1
622 1489 1469 1
622 1436 1628 1
622 1463 1628 1
622 1724 1489 1
622 1598 1489 1
622 1724 1598 1
622 1853 1436 1
622 1853 1915 1
622 1915 1436 1
622 1583 1510 1
624 1436 1489 1
624 1463 1724 1
624 1463 1655 1
624 1724 1655 1
624 1724 1628 1
624 1724 1469 1
624 1598 1469 1
624 1489 1469 1
624 1463 1489 1
624 1436 1628 1
624 1463 1628 1
624 1724 1489 1
624 1436 1469 1
624 1598 1489 1
624 1724 1598 1
624 1853 1436 1
624 1853 1915 1
624 1915 1436 1
624 1583 1510 1
626 1544 1523 1
626 1463 1489 1
626 1853 1628 1
626 1436 1628 1
626 1436 1463 1
626 1463 1628 1
626 1724 1489 1
626 1436 1469 1
626 1598 1489 1
626 1724 1598 1
626 1853 1436 1
626 1853 1915 1
626 1915 1436 1
626 1583 1510 1
628 1436 1628 1
628 1436 1463 1
628 1441 1592 1
628 1463 1628 1
628 1523 1655 1
628 1544 1489 1
628 1544 1724 1
628 1724 1489 1
628 1436 1469 1
628 1519 1525 1
628 1853 1469 1
628 1598 1489 1
628 1724 1598 1
628 1853 1436 1
628 1853 1915 1
628 1915 1436 1
628 1583 1510 1
630 1544 1489 1
630 1544 1724 1
630 1544 1628 1
630 1544 1598 1
630 1724 1489 1
630 1724 1628 1
630 1598 1628 1
630 1489 1628 1
630 1436 1469 1
630 1519 1525 1
630 1853 1469 1
630 1598 1489 1
630 1724 1598 1
630 1853 1436 1
630 1853 1915 1
630 1915 1436 1
630 1583 1510 1
632 1469 1655 1
632 1436 1469 1
632 1519 1525 1
632 1853 1469 1
632 1598 1489 1
632 1724 1598 1
632 1853 1436 1
632 1853 1915 1
632 1915 1436 1
632 1583 1510 1
634 1600 1529 1
634 1469 1915 1
634 1469 1655 1
634 1436 1469 1
634 1519 1525 1
634 1853 1469 1
634 1598 1489 1
634 1724 1598 1
634 1853 1436 1
634 1853 1915 1
634 1915 1436 1
634 1583 1510 1
636 1553 1600 1
636 1853 1789 1
636 1853 1523 1
636 1853 1655 1
636 1469 1655 1
636 1519 1789 1
636 1655 1915 1
636 1655 1789 1
636 1436 1469 1
636 1519 1525 1
636 1853 1469 1
636 1598 1489 1
636 1724 1598 1
636 1789 1469 1
636 1853 1436 1
636 1853 1915 1
636 1789 1915 1
636 1915 1436 1
636 1583 1510 1
638 1544 1553 1
638 1549 1510 1
638 1436 1469 1
638 1523 1789 1
638 1544 1549 1
638 1519 1525 1
638 1853 1469 1
638 1598 1489 1
638 1724 1598 1
638 1789 1469 1
638 1915 1469 1
638 1853 1436 1
638 1853 1915 1
638 1789 1915 1
638 1789 1436 1
638 1915 1436 1
638 1583 1510 1
640 1544 1549 1
640 1469 1523 1
640 1920 1600 1
640 1724 1628 1
640 1598 1628 1
640 1489 1628 1
640 1529 1915 1
640 1853 1529 1
640 1563 1592 1
640 1519 1525 1
640 1853 1469 1
640 1598 1489 1
640 1724 1598 1
640 1789 1469 1
640 1915 1469 1
640 1853 1436 1
640 1853 1915 1
640 1789 1915 1
640 1789 1436 1
640 1915 1436 1
640 1583 1510 1
642 1920 1600 1
642 1463 1628 1
642 1469 1519 1
642 1436 1529 1
642 1724 1628 1
642 1598 1628 1
642 1489 1628 1
642 1529 1915 1
642 1549 1510 1
642 1724 1489 1
642 1853 1529 1
642 1563 1592 1
642 1436 1469 1
642 1519 1525 1
642 1853 1469 1
642 1598 1489 1
642 1724 1598 1
642 1789 1469 1
642 1915 1469 1
642 1853 1436 1
642 1853 1915 1
642 1789 1915 1
642 1789 1436 1
642 1915 1436 1
642 1583 1510 1
644 1544 1436 1
644 1436 1529 1
644 1463 1598 1
644 1724 1628 1
644 1598 1628 1
644 1489 1628 1
644 1529 1915 1
644 1544 1915 1
644 1544 1469 1
644 1549 1510 1
644 1724 1489 1
644 1853 1529 1
644 1563 1592 1
644 1436 1469 1
644 1519 1525 1
644 1853 1469 1
644 1598 1489 1
644 1724 1598 1
644 1789 1469 1
644 1915 1469 1
644 1853 1436 1
644 1853 1915 1
644 1789 1915 1
644 1789 1436 1
644 1915 1436 1
644 1583 1510 1
646 1544 1915 1
646 1544 1469 1
646 1544 1789 1
646 1549 1510 1
646 1549 1583 1
646 1724 1489 1
646 1853 1529 1
646 1463 1489 1
646 1563 1592 1
646 1436 1469 1
646 1519 1525 1
646 1853 1469 1
646 1598 1489 1
646 1724 1598 1
646 1789 1469 1
646 1915 1469 1
646 1853 1436 1
646 1853 1915 1
646 1789 1915 1
646 1789 1436 1
646 1915 1436 1
646 1583 1510 1
648 1920 1600 1
648 1463 1489 1
648 1529 1915 1
648 1563 1592 1
648 1436 1469 1
648 1525 1529 1
648 1519 1525 1
648 1853 1469 1
648 1598 1489 1
648 1724 1598 1
648 1789 1469 1
648 1915 1469 1
648 1853 1436 1
648 1853 1915 1
648 1789 1915 1
648 1789 1436 1
648 1915 1436 1
648 1583 1510 1
650 1563 1592 1
650 1436 1525 1
650 1525 1915 1
650 1519 1529 1
650 1436 1469 1
650 1525 1529 1
650 1519 1525 1
650 1549 1510 1
650 1853 1469 1
650 1598 1489 1
650 1724 1598 1
650 1789 1469 1
650 1915 1469 1
650 1853 1436 1
650 1853 1915 1
650 1789 1915 1
650 1789 1436 1
650 1915 1436 1
650 1583 1510 1
652 1519 1529 1
652 1436 1469 1
652 1525 1529 1
652 1724 1489 1
652 1519 1525 1
652 1549 1510 1
652 1853 1469 1
652 1593 1521 1
652 1598 1489 1
652 1724 1598 1
652 1789 1469 1
652 1915 1469 1
652 1853 1436 1
652 1853 1915 1
652 1789 1915 1
652 1789 1436 1
652 1915 1436 1
652 1583 1510 1
654 1724 1489 1
654 1519 1525 1
654 1563 1592 1
654 1549 1510 1
654 1853 1469 1
654 1593 1521 1
654 1598 1489 1
654 1724 1598 1
654 1789 1469 1
654 1915 1469 1
654 1853 1436 1
654 1853 1915 1
654 1789 1915 1
654 1789 1436 1
654 1915 1436 1
654 1583 1510 1
656 1563 1592 1
656 1549 1510 1
656 1853 1469 1
656 1593 1521 1
656 1598 1489 1
656 1724 1598 1
656 1789 1469 1
656 1436 1469 1
656 1915 1469 1
656 1853 1436 1
656 1853 1915 1
656 1789 1915 1
656 1789 1436 1
656 1915 1436 1
656 1583 1510 1
658 1549 1510 1
658 1519 1525 1
658 1724 1489 1
658 1853 1469 1
658 1593 1521 1
658 1598 1489 1
658 1724 1598 1
658 1789 1469 1
658 1436 1469 1
658 1915 1469 1
658 1853 1436 1
658 1853 1915 1
658 1789 1915 1
658 1789 1436 1
658 1915 1436 1
658 1583 1510 1
660 1563 1592 1
660 1724 1489 1
660 1853 1469 1
660 1593 1521 1
660 1598 1489 1
660 1724 1598 1
660 1789 1469 1
660 1436 1469 1
660 1915 1469 1
660 1853 1436 1
660 1853 1915 1
660 1789 1915 1
660 1789 1436 1
660 1915 1436 1
660 1583 1510 1
662 1519 1525 1
662 1853 1469 1
662 1593 1521 1
662 1598 1489 1
662 1724 1598 1
662 1789 1469 1
662 1436 1469 1
662 1915 1469 1
662 1853 1436 1
662 1853 1915 1
662 1789 1915 1
662 1789 1436 1
662 1915 1436 1
662 1583 1510 1
664 1519 1525 1
664 1853 1469 1
664 1593 1521 1
664 1598 1489 1
664 1724 1598 1
664 1789 1469 1
664 1436 1469 1
664 1915 1469 1
664 1853 1436 1
664 1853 1915 1
664 1789 1915 1
664 1789 1436 1
664 1915 1436 1
664 1583 1510 1
666 1519 1525 1
666 1724 1489 1
666 1853 1469 1
666 1593 1521 1
666 1598 1489 1
666 1724 1598 1
666 1789 1469 1
666 1436 1469 1
666 1915 1469 1
666 1853 1436 1
666 1853 1915 1
666 1789 1915 1
666 1789 1436 1
666 1915 1436 1
666 1583 1510 1
668 1519 1525 1
668 1724 1489 1
668 1853 1469 1
668 1593 1521 1
668 1598 1489 1
668 1724 1598 1
668 1789 1469 1
668 1436 1469 1
668 1915 1469 1
668 1853 1436 1
668 1853 1915 1
668 1789 1915 1
668 1789 1436 1
668 1915 1436 1
668 1583 1510 1
670 1519 1525 1
670 1724 1489 1
670 1853 1469 1
670 1593 1521 1
670 1598 1489 1
670 1724 1598 1
670 1789 1469 1
670 1436 1469 1
670 1915 1469 1
670 1853 1436 1
670 1853 1915 1
670 1789 1915 1
670 1789 1436 1
670 1915 1436 1
670 1583 1510 1
672 1519 1525 1
672 1463 1724 1
672 1463 1598 1
672 1724 1489 1
672 1853 1469 1
672 1463 1489 1
672 1593 1521 1
672 1598 1489 1
672 1724 1598 1
672 1789 1469 1
672 1436 1469 1
672 1915 1469 1
672 1853 1436 1
672 1853 1915 1
672 1789 1915 1
672 1789 1436 1
672 1915 1436 1
672 1583 1510 1
674 1549 1510 1
674 1853 1469 1
674 1599 1655 1
674 1463 1489 1
674 1593 1521 1
674 1598 1489 1
674 1724 1598 1
674 1789 1469 1
674 1436 1469 1
674 1915 1469 1
674 1853 1436 1
674 1853 1915 1
674 1789 1915 1
674 1789 1436 1
674 1915 1436 1
674 1583 1510 1
676 1519 1525 1
676 1463 1489 1
676 1593 1521 1
676 1598 1489 1
676 1724 1598 1
676 1789 1469 1
676 1436 1469 1
676 1915 1469 1
676 1853 1436 1
676 1853 1915 1
676 1789 1915 1
676 1789 1436 1
676 1915 1436 1
676 1583 1510 1
678 1538 1874 1
678 1574 1532 1
678 1599 1655 1
678 1617 1779 1
678 1874 1522 1
678 1774 1779 1
678 1463 1489 1
678 1825 1903 1
678 1825 1779 1
678 1825 1874 1
678 1825 1791 1
678 1903 1779 1
678 1469 1853 1
678 1593 1521 1
678 1598 1489 1
678 1724 1598 1
678 1574 1778 1
678 1903 1874 1
678 1778 1532 1
678 1789 1469 1
678 1436 1469 1
678 1779 1874 1
678 1791 1874 1
678 1791 1903 1
678 1903 1522 1
678 1915 1469 1
678 1825 1522 1
678 1853 1436 1
678 1779 1791 1
678 1791 1522 1
678 1779 1522 1
678 1853 1915 1
678 1789 1915 1
678 1789 1436 1
678 1915 1436 1
678 1583 1510 1
680 1463 1489 1
680 1857 1617 1
680 1825 1903 1
680 1825 1779 1
680 1825 1874 1
680 1825 1791 1
680 1853 1529 1
680 1903 1779 1
680 1469 1853 1
680 1593 1521 1
680 1519 1525 1
680 1598 1489 1
680 1724 1598 1
680 1574 1778 1
680 1903 1874 1
680 1778 1532 1
680 1789 1469 1
680 1436 1469 1
680 1779 1874 1
680 1791 1874 1
680 1791 1903 1
680 1903 1522 1
680 1915 1469 1
680 1825 1522 1
680 1853 1436 1
680 1779 1791 1
680 1791 1522 1
680 1779 1522 1
680 1853 1915 1
680 1789 1915 1
680 1789 1436 1
680 1915 1436 1
680 1583 1510 1
682 1549 1525 1
682 1678 1599 1
682 1774 1791 1
682 1437 1441 1
682 1774 1779 1
682 1903 1779 1
682 1469 1853 1
682 1593 1521 1
682 1519 1525 1
682 1598 1489 1
682 1724 1598 1
682 1574 1778 1
682 1903 1874 1
682 1778 1532 1
682 1789 1469 1
682 1436 1469 1
682 1779 1874 1
682 1791 1874 1
682 1791 1903 1
682 1903 1522 1
682 1915 1469 1
682 1825 1522 1
682 1853 1436 1
682 1779 1791 1
682 1791 1522 1
682 1779 1522 1
682 1853 1915 1
682 1789 1915 1
682 1789 1436 1
682 1915 1436 1
682 1583 1510 1
684 1853 1529 1
684 1437 1441 1
684 1774 1779 1
684 1903 1779 1
684 1469 1853 1
684 1593 1521 1
684 1519 1525 1
684 1825 1791 1
684 1598 1489 1
684 1724 1598 1
684 1574 1778 1
684 1903 1874 1
684 1778 1532 1
684 1789 1469 1
684 1436 1469 1
684 1779 1874 1
684 1791 1874 1
684 1791 1903 1
684 1903 1522 1
684 1915 1469 1
684 1825 1522 1
684 1779 1825 1
684 1853 1436 1
684 1779 1791 1
684 1791 1522 1
684 1779 1522 1
684 1853 1915 1
684 1789 1915 1
684 1789 1436 1
684 1915 1436 1
684 1583 1510 1
686 1678 1655 1
686 1437 1441 1
686 1449 1531 1
686 1774 1779 1
686 1903 1779 1
686 1678 1599 1
686 1574 1532 1
686 1469 1853 1
686 1593 1521 1
686 1519 1525 1
686 1825 1791 1
686 1598 1489 1
686 1724 1598 1
686 1574 1778 1
686 1903 1874 1
686 1778 1532 1
686 1825 1903 1
686 1789 1469 1
686 1436 1469 1
686 1779 1874 1
686 1791 1874 1
686 1791 1903 1
686 1903 1522 1
686 1915 1469 1
686 1825 1522 1
686 1779 1825 1
686 1853 1436 1
686 1779 1791 1
686 1791 1522 1
686 1779 1522 1
686 1853 1915 1
686 1789 1915 1
686 1789 1436 1
686 1915 1436 1
686 1583 1510 1
688 1678 1599 1
688 1574 1532 1
688 1469 1529 1
688 1469 1853 1
688 1853 1529 1
688 1436 1529 1
688 1593 1521 1
688 1825 1874 1
688 1519 1525 1
688 1825 1791 1
688 1598 1489 1
688 1724 1598 1
688 1574 1778 1
688 1903 1874 1
688 1778 1532 1
688 1825 1903 1
688 1789 1469 1
688 1436 1469 1
688 1779 1874 1
688 1791 1874 1
688 1789 1853 1
688 1791 1903 1
688 1903 1522 1
688 1915 1469 1
688 1825 1522 1
688 1779 1825 1
688 1853 1436 1
688 1779 1791 1
688 1791 1522 1
688 1779 1522 1
688 1853 1915 1
688 1789 1915 1
688 1789 1436 1
688 1915 1436 1
688 1583 1510 1
690 1544 1600 1
690 1544 1519 1
690 1469 1529 1
690 1469 1853 1
690 1853 1529 1
690 1529 1915 1
690 1436 1529 1
690 1593 1521 1
690 1600 1525 1
690 1774 1779 1
690 1825 1874 1
690 1463 1598 1
690 1600 1519 1
690 1519 1525 1
690 1825 1791 1
690 1598 1489 1
690 1724 1489 1
690 1724 1598 1
690 1574 1778 1
690 1903 1874 1
690 1778 1532 1
690 1825 1903 1
690 1789 1469 1
690 1436 1469 1
690 1779 1874 1
690 1791 1874 1
690 1789 1853 1
690 1791 1903 1
690 1903 1522 1
690 1915 1469 1
690 1825 1522 1
690 1779 1825 1
690 1853 1436 1
690 1779 1791 1
690 1791 1522 1
690 1779 1522 1
690 1779 1903 1
690 1853 1915 1
690 1789 1915 1
690 1789 1436 1
690 1915 1436 1
690 1583 1510 1
692 1538 1874 1
692 1544 1529 1
692 1544 1789 1
692 1544 1469 1
692 1549 1519 1
692 1436 1529 1
692 1574 1532 1
692 1593 1521 1
692 1600 1525 1
692 1774 1779 1
692 1553 1600 1
692 1825 1874 1
692 1463 1489 1
692 1463 1724 1
692 1463 1598 1
692 1600 1519 1
692 1519 1525 1
692 1549 1525 1
692 1825 1791 1
692 1598 1489 1
692 1724 1489 1
692 1724 1598 1
692 1574 1778 1
692 1903 1874 1
692 1778 1532 1
692 1825 1903 1
692 1789 1469 1
692 1436 1469 1
692 1779 1874 1
692 1791 1874 1
692 1789 1853 1
692 1791 1903 1
692 1903 1522 1
692 1915 1469 1
692 1825 1522 1
692 1779 1825 1
692 1853 1436 1
692 1779 1791 1
692 1791 1522 1
692 1779 1522 1
692 1779 1903 1
692 1853 1915 1
692 1789 1915 1
692 1789 1436 1
692 1915 1436 1
692 1583 1510 1
694 1553 1600 1
694 1825 1874 1
694 1463 1489 1
694 1463 1724 1
694 1463 1598 1
694 1600 1519 1
694 1857 1617 1
694 1519 1525 1
694 1544 1600 1
694 1874 1522 1
694 1549 1525 1
694 1825 1791 1
694 1598 1489 1
694 1724 1489 1
694 1724 1598 1
694 1853 1469 1
694 1574 1778 1
694 1903 1874 1
694 1778 1532 1
694 1825 1903 1
694 1789 1469 1
694 1436 1469 1
694 1779 1874 1
694 1791 1874 1
694 1789 1853 1
694 1791 1903 1
694 1903 1522 1
694 1915 1469 1
694 1825 1522 1
694 1779 1825 1
694 1853 1436 1
694 1779 1791 1
694 1791 1522 1
694 1779 1522 1
694 1779 1903 1
694 1853 1915 1
694 1789 1915 1
694 1789 1436 1
694 1915 1436 1
694 1583 1510 1
696 1544 1600 1
696 1544 1525 1
696 1853 1600 1
696 1600 1469 1
696 1874 1522 1
696 1549 1525 1
696 1825 1791 1
696 1598 1489 1
696 1724 1489 1
696 1724 1598 1
696 1716 1599 1
696 1574 1532 1
696 1853 1469 1
696 1574 1778 1
696 1903 1874 1
696 1778 1532 1
696 1825 1903 1
696 1789 1469 1
696 1436 1469 1
696 1779 1874 1
696 1791 1874 1
696 1789 1853 1
696 1791 1903 1
696 1903 1522 1
696 1915 1469 1
696 1825 1522 1
696 1779 1825 1
696 1853 1436 1
696 1779 1791 1
696 1791 1522 1
696 1779 1522 1
696 1779 1903 1
696 1853 1915 1
696 1789 1915 1
696 1789 1436 1
696 1915 1436 1
696 1583 1510 1
698 1544 1469 1
698 1463 1489 1
698 1463 1724 1
698 1463 1598 1
698 1857 1617 1
698 1874 1522 1
698 1549 1525 1
698 1825 1791 1
698 1598 1489 1
698 1724 1489 1
698 1724 1598 1
698 1716 1599 1
698 1574 1532 1
698 1853 1469 1
698 1574 1778 1
698 1903 1874 1
698 1778 1532 1
698 1825 1903 1
698 1789 1469 1
698 1436 1469 1
698 1779 1874 1
698 1791 1874 1
698 1789 1853 1
698 1791 1903 1
698 1903 1522 1
698 1915 1469 1
698 1825 1522 1
698 1779 1825 1
698 1853 1436 1
698 1779 1791 1
698 1791 1522 1
698 1779 1522 1
698 1779 1903 1
698 1853 1915 1
698 1789 1915 1
698 1789 1436 1
698 1915 1436 1
698 1583 1510 1
700 1544 1525 1
700 1544 1519 1
700 1549 1525 1
700 1519 1525 1
700 1825 1874 1
700 1825 1791 1
700 1598 1489 1
700 1724 1489 1
700 1724 1598 1
700 1808 1599 1
700 1716 1599 1
700 1574 1532 1
700 1853 1469 1
700 1574 1778 1
700 1903 1874 1
700 1778 1532 1
700 1825 1903 1
700 1789 1469 1
700 1436 1469 1
700 1779 1874 1
700 1791 1874 1
700 1789 1853 1
700 1791 1903 1
700 1903 1522 1
700 1915 1469 1
700 1825 1522 1
700 1779 1825 1
700 1853 1436 1
700 1779 1791 1
700 1791 1522 1
700 1779 1522 1
700 1779 1903 1
700 1853 1915 1
700 1789 1915 1
700 1789 1436 1
700 1915 1436 1
700 1583 1510 1
702 1519 1600 1
702 1825 1874 1
702 1857 1617 1
702 1874 1522 1
702 1825 1791 1
702 1598 1489 1
702 1724 1489 1
702 1724 1598 1
702 1808 1599 1
702 1716 1599 1
702 1574 1532 1
702 1853 1469 1
702 1574 1778 1
702 1903 1874 1
702 1778 1532 1
702 1825 1903 1
702 1789 1469 1
702 1436 1469 1
702 1779 1874 1
702 1791 1874 1
702 1789 1853 1
702 1791 1903 1
702 1903 1522 1
702 1915 1469 1
702 1825 1522 1
702 1779 1825 1
702 1853 1436 1
702 1779 1791 1
702 1791 1522 1
702 1779 1522 1
702 1779 1903 1
702 1853 1915 1
702 1789 1915 1
702 1789 1436 1
702 1915 1436 1
702 1583 1510 1
704 1544 1915 1
704 1549 1519 1
704 1600 1529 1
704 1874 1522 1
704 1825 1791 1
704 1598 1489 1
704 1463 1724 1
704 1724 1489 1
704 1724 1598 1
704 1808 1599 1
704 1716 1599 1
704 1574 1532 1
704 1853 1469 1
704 1574 1778 1
704 1903 1874 1
704 1778 1532 1
704 1825 1903 1
704 1789 1469 1
704 1436 1469 1
704 1779 1874 1
704 1791 1874 1
704 1789 1853 1
704 1791 1903 1
704 1903 1522 1
704 1915 1469 1
704 1825 1522 1
704 1779 1825 1
704 1853 1436 1
704 1779 1791 1
704 1791 1522 1
704 1779 1522 1
704 1779 1903 1
704 1853 1915 1
704 1789 1915 1
704 1789 1436 1
704 1915 1436 1
704 1583 1510 1
706 1825 1874 1
706 1774 1779 1
706 1519 1600 1
706 1716 1655 1
706 1463 1489 1
706 1463 1598 1
706 1825 1791 1
706 1598 1489 1
706 1463 1724 1
706 1724 1489 1
706 1724 1598 1
706 1808 1599 1
706 1716 1599 1
706 1574 1532 1
706 1853 1469 1
706 1574 1778 1
706 1903 1874 1
706 1778 1532 1
706 1825 1903 1
706 1789 1469 1
706 1436 1469 1
706 1779 1874 1
706 1791 1874 1
706 1789 1853 1
706 1791 1903 1
706 1903 1522 1
706 1915 1469 1
706 1825 1522 1
706 1779 1825 1
706 1853 1436 1
706 1779 1791 1
706 1791 1522 1
706 1779 1522 1
